iter,accept,e,e_std,e_err95,e_var,e_var_std,e_var_err95
60,0.008447555166715272,-151.46565934065933,0.2769466851200527,0.5428055284730582,435.76395730753876,10.062915527823568,19.722952014003063
61,0.007956644308350346,-152.98592032967034,0.3136434445244169,0.6147298552549435,433.4223431483047,11.371460950621222,22.2876539148212
62,0.007737921648682804,-154.48798076923077,0.3091255055531528,0.6058748575869161,450.7141916594339,13.425671008715696,26.313831645366303
63,0.008311461067366578,-155.84375,0.2926075754674294,0.5735003095197475,336.03192399508583,8.859227440459444,17.363766714149477
64,0.00794692330125401,-154.49759615384613,0.3033035075856233,0.5944639512524927,360.8046070091524,9.625798456321437,18.866218296831267
65,0.006605424321959755,-156.4313186813187,0.2774289352113453,0.5437507212835329,338.0323365445742,7.429546923021911,14.561644390573322
66,0.0073393603577330616,-154.81524725274724,0.28118947174359504,0.5511212374492894,492.0176867615679,11.956862019430485,23.43501892619861
67,0.007067172159035676,-154.36263736263734,0.25882972068848137,0.5072969306779852,471.85330403861866,9.478792448866985,18.578091816709513
68,0.006503353747448236,-156.22733516483518,0.2658959798412933,0.5211465441229232,517.5186324941569,11.02887194225612,21.616191796926312
69,0.005643044619422572,-156.4052197802198,0.28041896941720706,0.5496110806395648,507.5974007954528,11.006177759955564,21.571712016958635
70,0.005502090016525712,-158.69093406593407,0.27766911760604013,0.5442214701268553,496.68903481078803,12.270760854551009,24.050249337823914
71,0.0051861572858948185,-158.08070054945057,0.2736270028596189,0.5362990708024914,506.6074749426397,13.106584307277254,25.68843320260127
72,0.00538543793136969,-159.2805631868132,0.27618693412307593,0.5413164438817654,429.301446368317,9.493850421186934,18.607604900136813
73,0.005356274910080685,-159.07520604395606,0.28242667686697465,0.553546114932602,465.99526040753557,11.009612328412473,21.57844364743661
74,0.006065908428113153,-159.85714285714286,0.26847354406994217,0.5261984771789137,421.37945615268296,9.897468144055518,19.398681100481305
75,0.005477787498784874,-159.96462912087912,0.25159600106596486,0.49311910074359216,437.67678180821287,9.605346383426427,18.82613297054786
76,0.0048556430446194225,-160.3760302197802,0.26813690835032683,0.5255386832925578,446.2627614920322,8.735131561426323,17.12054326061472
77,0.004879945562360261,-160.51167582417582,0.25994136171918386,0.509475707061899,430.0157162046523,11.077055381104577,21.710629601720573
78,0.004768153980752406,-160.44677197802199,0.23370268715458736,0.45804884991322276,435.98895887107676,8.664886058691138,16.98286460517785
79,0.004792456498493244,-160.14423076923075,0.2616383802635406,0.5128018022899349,513.74438746679,14.987329964325358,29.374626954495675
80,0.004486244774958686,-160.90315934065933,0.2666416136329032,0.5226079595001345,544.398512229806,13.11263773747588,25.700297707773505
81,0.00445708175366968,-160.9587912087912,0.24569309295831712,0.4815496134485531,531.0231009278212,11.645307003267833,22.824382315317017
82,0.004452221250121512,-161.44024725274724,0.23488860371601158,0.4603732036622838,493.41746763337676,12.517830827951286,24.534497587349726
83,0.004549431321084864,-161.83585164835162,0.25481794801789226,0.4994340007294685,498.26860983117234,16.615696480103217,32.56616667905125
84,0.004248080101098474,-161.9361263736264,0.2248259022333916,0.44065067116917084,520.1166207114009,12.257113886983534,24.02350177289348
85,0.004214056576261301,-161.86092032967034,0.24107384512423313,0.47249605405808387,509.0081306125887,16.26690304539445,31.882544108978045
86,0.003757169242733547,-161.93269230769232,0.2439963947609098,0.47822414608900077,505.46141602597646,14.757099565429048,28.923383664512617
87,0.003796053271118888,-162.68166208791212,0.23526597995292425,0.4611128474952539,504.89706949172484,12.96797764481174,25.41676913615156
88,0.003932147370467581,-162.56559065934064,0.2655958277061294,0.5205582567481191,486.1728148849153,19.644520907819352,38.50255347287002
89,0.0035287255759696703,-163.09100274725273,0.24484637731233252,0.4798900812772767,487.8648419166026,19.90462606097671,39.012350205251714
90,0.004068241469816273,-162.6493818681319,0.2456928145690096,0.4815490678155367,467.9093563155125,16.60806376302892,32.55120682848145
91,0.003878681831437737,-161.85576923076923,0.2888593378238998,0.5661538987329322,514.5067194987275,24.146679604376978,47.32662237080676
92,0.003980752405949257,-161.35885989010987,0.2549637325451521,0.4997197331524009,643.4027608879632,17.61152472206303,34.51795416808032
93,0.003519004568873335,-162.3746565934066,0.29550509899574334,0.5791793512796003,584.6512003231534,24.95291649257954,48.90681763469143
94,0.003902984349178575,-160.76133241758242,0.2365195056124139,0.4635697126415504,661.8956829536875,10.61064933335968,20.796490545968908
95,0.003732866724992709,-162.1153846153846,0.22022111939860614,0.4316254626563631,534.3949708161746,10.98954825351448,21.539118783253432
96,0.003543307086614173,-161.48076923076925,0.20865099760044728,0.4089484406352299,642.0413784517181,14.479197534604987,28.378705692866916
97,0.00363079615048119,-161.38873626373626,0.2484349978352045,0.48692364825628714,585.065112958969,15.871557908514278,31.10768187922985
98,0.003543307086614173,-160.07074175824178,0.24903541196316897,0.4881004383229065,604.8338195132652,12.960923983322456,25.40294421367343
99,0.003786332264022553,-161.8427197802198,0.23368481327953908,0.45801381776186395,574.8964647989372,16.69893425734616,32.72930972460059
100,0.004121707008846116,-161.01717032967034,0.2676996578458248,0.5246816880515118,609.1058770150929,19.136426642205826,37.50670701151618
101,0.004214056576261301,-161.09100274725273,0.24426529093527324,0.4787511729063337,662.2286964478523,20.302497068832235,39.792163051141195
102,0.003762029746281715,-160.14491758241758,0.23523872016382827,0.4610594192903996,667.3046364502409,14.161509041827816,27.75604768872085
103,0.0034217944979099833,-162.13049450549448,0.22491645995717327,0.44082816104630484,573.6653305347111,13.658314111935278,26.769803748928318
104,0.003907844852726742,-161.24553571428572,0.20869945162424328,0.4090434087767761,577.7444609586217,12.47202557735234,24.444720945872962
105,0.004204335569164965,-161.6098901098901,0.24005615314513948,0.470501414431705,619.6445954422978,14.84296419735722,29.091675250637625
106,0.00401477593078643,-160.7403846153846,0.2604349961347158,0.5104432127378712,591.227059265521,16.90686450777009,33.13684552672789
107,0.0034703995333916593,-160.63186813186812,0.21257071179061843,0.41663093927765593,653.4100694371672,14.11240469450338,27.65980493648061
108,0.0041119860017497815,-162.48076923076925,0.24089841087811978,0.4721522092540467,488.7238225338874,11.578762566874019,22.693957616613627
109,0.003723145717896374,-161.76133241758242,0.20739039238494272,0.40647769981411763,488.7080057804334,8.214949597620754,16.101005346148487
110,0.003820355788859726,-162.0212912087912,0.22345276778465803,0.4379593771037218,526.7555146596105,13.86882960651828,27.18240653649864
111,0.004199475065616798,-161.84443681318683,0.2338322747568626,0.4583028369465251,526.3988779147371,12.321197732934976,24.149103802949117
112,0.00377175075337805,-161.23832417582418,0.23487599163919795,0.4603484844459588,533.8486293925854,14.246240591906034,27.92211847522841
113,0.003728006221444542,-161.5934065934066,0.25046733203983373,0.49090695010190927,525.4244217182529,15.061040515120201,29.519096979334176
114,0.0041119860017497815,-161.4673763736264,0.2639162850719989,0.5172664136747237,540.9501338308156,20.55154323374349,40.28028456485508
115,0.003747448235637212,-161.57486263736266,0.26539033876612245,0.5201555058264842,513.1971320249293,14.579945599656597,28.57616827188017
116,0.004214056576261301,-162.02094780219778,0.267979922198559,0.5252309960890214,489.7417444013972,14.00995495368088,27.45900713424305
117,0.00405365995917177,-161.96359890109892,0.24058708114086805,0.47154201418171704,523.9838570381777,18.738205831448,36.7262085645365
118,0.0037523087391853798,-162.13049450549448,0.23618689652596905,0.46291781081118777,541.4998134011621,16.09088937400244,31.53756365226304
119,0.003334305434042967,-160.8341346153846,0.2768262639699491,0.5425695073558782,614.85702293738,21.937268820710774,42.99625680776658
120,0.003902984349178575,-161.36675824175822,0.2541652767869044,0.4981547886229869,642.8134920634922,18.429256986820253,36.120679956000856
121,0.003985612909497424,-161.1404532967033,0.23929100726221034,0.4690017560582448,626.0320128658665,15.180787355861588,29.75379647444975
122,0.003951589384660251,-160.99896978021977,0.26202383948822244,0.51355728848782,636.2043963431951,25.099047108938056,49.19322837979276
123,0.003757169242733547,-160.83825549450552,0.25336940604317093,0.49659491062892014,662.3992580845727,16.339485932634084,32.02480395386166
124,0.003557888597258676,-161.28949175824178,0.2323550727937239,0.45540757430088136,621.405942840321,15.42940392013207,30.241075986379983
125,0.003854379313696899,-160.82177197802199,0.2537900746324541,0.4974194059133425,615.0719659821809,17.52477846432759,34.347934627125234
126,0.004005054923690094,-160.65247252747253,0.25109352826867753,0.4921342721576979,610.1019154283391,19.46942835812595,38.159378381509654
127,0.004180033051424128,-160.73214285714286,0.23531639071146598,0.46121165076642906,666.9508944546407,15.079032796039996,29.554361201936704
128,0.003762029746281715,-160.72699175824178,0.22107144521472,0.4332920706310709,708.2843148013602,16.39276824688616,32.12923537080867
129,0.0033148634198502964,-160.43475274725276,0.23634627918573514,0.46323019508408947,701.5040839807324,16.067395480243842,31.491516466639577
130,0.0038835423349859047,-160.09958791208797,0.23690864018610963,0.4643324023911334,690.2426337260252,15.992579623742007,31.34488008242346
131,0.0038349372995042288,-160.05940934065936,0.23370769280566853,0.458058660809061,732.4941577389754,19.621429318180464,38.457294788832016
132,0.003922426363371245,-161.1569368131868,0.28615880829653406,0.5608609581201084,608.8707681554208,24.798171798490436,48.60352360747812
133,0.0041119860017497815,-159.7503434065934,0.285211073859828,0.5590034327572562,731.2110804682608,24.50505976660449,48.0290345815463
134,0.003698843200155536,-160.85679945054946,0.23902321515717243,0.4684768931770263,695.8873012879006,17.33551254253632,33.97698023691357
135,0.003951589384660251,-160.90487637362637,0.2616613754627704,0.5128468720522427,684.347433459259,18.345804632778364,35.95711634765367
136,0.0036696801788665308,-160.87259615384613,0.23212541183881186,0.4549574471005987,622.9266728387609,16.804268098931733,32.93576026046156
137,0.003679401185962866,-160.25,0.22048673784797085,0.4321460652507473,620.6124012101784,12.392481701279165,24.28881781357882
138,0.003941868377563915,-161.53468406593407,0.2300741859278669,0.45093711819099125,518.6065678272223,11.675761036295397,22.884071123235035
139,0.0032808398950131233,-161.61195054945054,0.23242848105925232,0.45555145185748463,542.6029719531218,13.638304647220236,26.73058591873691
140,0.00365023816467386,-161.9165521978022,0.20789764827059123,0.40747190308093467,593.3832124072508,12.168956407242506,23.850716287633244
141,0.003805774278215223,-161.28331043956047,0.23210864604211517,0.4549245867429011,513.1113817570485,13.79335679314431,27.034482540473746
142,0.004121707008846116,-162.1349587912088,0.23983131967324067,0.47006074892426425,552.7606372842387,18.744502166225402,36.73854915393481
143,0.003645377661125693,-161.09684065934067,0.2362994518430194,0.46313841517887494,606.3092356222976,17.644807194867003,34.58318661609255
144,0.003820355788859726,-161.38083791208788,0.2803461304108049,0.5494683188103469,608.2118431296752,24.31714240417218,47.660723319109216
145,0.003985612909497424,-161.3643543956044,0.2769328117156683,0.5427783371001218,600.3557708525241,22.83748370617579,44.76064556162486
146,0.003868960824341402,-161.95192307692307,0.2236412653329322,0.43832882550951324,534.7725163475664,11.325722952831176,22.19800908642774
147,0.004126567512394284,-161.6861263736264,0.2332482905607476,0.45715824895459917,498.50256988543697,10.986178008610583,21.532513224622715
148,0.0039272868669194124,-161.24519230769232,0.2258677867571066,0.4426927273117019,564.292464847285,13.694553492037375,26.840831628750486
149,0.004039078448527267,-161.75,0.2486116882919379,0.4872699551878965,525.9286531400668,17.26069332326609,33.830337261792515
150,0.003868960824341402,-161.13736263736266,0.2537581871213129,0.497356907539949,589.6819443044469,18.272759174665143,35.81394988051753
151,0.0040342179449791,-161.0618131868132,0.2709538520056077,0.5310597914033869,606.6198622667154,17.57434402547152,34.445081341840854
152,0.0041119860017497815,-161.12774725274727,0.265850507090953,0.521057419169978,599.335489588112,18.829836192453534,36.90580077199775
153,0.0036113541362885193,-162.0216346153846,0.24919726250203847,0.48841765954996913,586.9143859387367,19.296659284913833,37.82075722037155
154,0.003519004568873335,-161.37396978021977,0.23563623584529636,0.46183853570936695,603.0684371198232,15.751200937708179,30.871786551161556
155,0.0037523087391853798,-160.51991758241758,0.2915794182791197,0.5714851584602145,607.3917812817663,23.644460495135238,46.342291004345164
156,0.004320987654320987,-161.5309065934066,0.2292189801710752,0.4492609457083082,565.9729922369783,16.803860458915,32.93496130071011
157,0.003956449888208418,-161.52232142857142,0.22829258114063244,0.44744523697332755,558.9060545542814,11.66776145140918,22.868392224966783
158,0.003679401185962866,-161.03846153846152,0.20980675880805366,0.41121369097686694,540.6499489798691,12.925934404394912,25.334365899141222
159,0.004048799455623603,-161.9680631868132,0.2367436686449312,0.46400906411194964,543.0132456828885,13.633077776875655,26.72034144110967
160,0.003898123845630407,-161.72184065934064,0.22272535208832148,0.436533668537113,517.787284144427,11.324856522267012,22.196310913726872
161,0.004005054923690094,-161.63667582417582,0.24656754108876652,0.48326350029058235,530.736361415807,16.540922404770168,32.41961218442119
162,0.003980752405949257,-161.69368131868129,0.2465217176981048,0.48317368809523586,555.85397214618,15.881003782194687,31.12619545144597
163,0.00417517254787596,-161.55494505494502,0.2871465152605916,0.5627968281969405,568.8863001661454,25.105231449700067,49.20534946495442
164,0.003868960824341402,-160.96668956043956,0.2545053984969406,0.49882141492501797,611.0305056110501,19.593817644405053,38.40317690267934
165,0.003557888597258676,-161.49622252747253,0.2509511157516161,0.4918551487533098,598.0485510230139,19.387278730709088,37.99836807042922
166,0.003781471760474385,-160.96634615384613,0.2148154905130826,0.4210306247269476,608.9916919993094,14.208183666492397,27.847528272055353
167,0.003762029746281715,-160.84375,0.2633725474640406,0.5162007075460855,667.3012836799675,21.81163796371329,42.75002485270461
168,0.003625935646933022,-160.24622252747253,0.25416587996266055,0.49815597082574525,681.8234286318076,17.542871398497727,34.38339612647336
169,0.00377175075337805,-161.73248626373626,0.21830455189351922,0.4278690593724529,524.1953509153184,11.245464768963961,22.040705936583404
170,0.003737727228540877,-161.76373626373626,0.24740902417764735,0.48491277683838824,521.3974963597841,14.413813919324104,28.250556161737364
171,0.003849518810148731,-162.1346153846154,0.23714504678739387,0.464795750815358,537.0358009872245,16.801292343138158,32.929927886279366
172,0.004019636434334597,-162.09478021978023,0.2139604639254027,0.4193548034092707,491.59053533878705,13.953114732685874,27.347602348219535
173,0.004063380966268106,-161.95432692307693,0.23596989098240387,0.46249248776135443,530.8166940521461,15.720481699471792,30.811577950585733
174,0.00377175075337805,-161.72218406593407,0.24859006663748576,0.4872275775238841,503.431329375198,17.41429676511957,34.13139447572672
175,0.0034217944979099833,-161.57623626373626,0.24259348178942108,0.4754744871914388,594.0731761439803,14.479024970128014,28.37836747270704
176,0.003980752405949257,-161.79223901098902,0.28436936635094556,0.5573537163543296,529.5858782825566,23.060940763385606,45.198613345847406
177,0.004136288519490619,-161.1820054945055,0.27253098619123617,0.5341509176060056,516.2336086740432,19.977637894727383,39.15545076984826
178,0.004257801108194809,-161.1253434065934,0.29031118954051854,0.5689994758083976,571.1581141136586,25.856714384088754,50.67822895135272
179,0.004082822980460776,-160.6085164835165,0.24188483979268152,0.4740855743998967,679.4965988750955,16.129135834666243,31.61252533770022
180,0.003786332264022553,-160.74519230769232,0.24057378741743266,0.4715159589625632,664.6948469723195,15.576600665360697,30.529576305669607
181,0.004087683484008943,-160.592032967033,0.22775394265681803,0.44638952494436407,709.5151714197667,18.212387542446933,35.695623655681935
182,0.004068241469816273,-160.5686813186813,0.2161281170614849,0.4236033254869672,640.4310858832586,9.781064615015234,19.170534375888987
183,0.0037425877320890442,-161.4587912087912,0.23952497390338032,0.46946032224852174,575.8195161343264,14.307052581261358,28.041307784193076
184,0.003557888597258676,-160.0724587912088,0.23207712306536354,0.4548628028437824,652.6983746634097,11.685803530884515,22.903754050944645
185,0.003898123845630407,-161.28434065934067,0.25081625816493613,0.49159083274037507,568.6973879295308,16.093327834424976,31.542342946868935
186,0.00379119276757072,-161.86298076923077,0.25117554534279696,0.49229502266908937,560.5521302775924,15.573503423854083,30.52350582386522
187,0.003985612909497424,-161.4055631868132,0.25031517877004256,0.49060873517298853,551.5257814737711,13.911481550390562,27.266002810358934
188,0.003941868377563915,-161.31765109890108,0.25305166547686636,0.49597215056253585,556.8902981037721,18.10400749241341,35.483202660973575
189,0.004204335569164965,-161.37362637362637,0.24244614450460286,0.47518571141961513,482.5643746862528,14.899258947743096,29.20201093391261
190,0.003902984349178575,-160.7561813186813,0.21439042771193284,0.4201975169455263,658.0300262785278,13.365530733752824,26.195958872418736
191,0.004019636434334597,-161.61469780219778,0.23435889581592986,0.4593349952557973,581.7790391426754,15.743856204703677,30.85739113899667
192,0.003820355788859726,-161.62671703296704,0.26146429575961305,0.5124606029319704,588.5489604121595,23.333992546482367,45.7337850066315
193,0.004189754058520462,-160.3540521978022,0.274555536506173,0.5381189633081711,637.3825448887886,19.177688866901683,37.587579485842056
194,0.003737727228540877,-161.3440934065934,0.24879384651603315,0.487626978746611,625.9805317060562,21.133050976221547,41.420018796843266
195,0.004107125498201613,-161.94196428571428,0.20489244391814296,0.40158181078395305,534.7809791218882,11.061527210699186,21.680194946980208
196,0.003285700398561291,-161.07623626373626,0.2160053132327191,0.4233626344054226,532.6347250401946,9.722766875836594,19.056272906718746
197,0.003786332264022553,-161.7177197802198,0.23674961619021007,0.4640207210864926,549.7864926033009,15.84025304263855,31.046325469572565
198,0.003684261689511033,-161.46016483516482,0.22022596025222224,0.4316349505551051,545.7735803019269,12.359876576289716,24.224912942888075
199,0.003796053271118888,-160.99450549450552,0.2555750456477614,0.5009178848167927,586.5481638602269,13.885251704233298,27.21459325657067
200,0.004131428015942452,-160.83447802197801,0.2649029112885122,0.5192001655252928,581.7725552280997,19.919042932902055,39.04060675499512
201,0.0040779624769126084,-161.70947802197801,0.23681396365977475,0.4641468398093357,551.9842931239034,17.405494881643268,34.11414310111706
202,0.003980752405949257,-160.9842032967033,0.2191811891387164,0.42958723680054584,692.489044948835,12.688820736870772,24.869631650551703
203,0.004291824633031982,-160.8853021978022,0.19031656610155956,0.3730136152203933,626.4649560673536,10.8814355187591,21.327221716862756
204,0.004282103625935647,-160.65762362637363,0.2556198273968094,0.5010056554320914,640.3481617935289,21.32223537011135,41.79081339530432
205,0.003810634781763391,-160.3701923076923,0.2567288950948474,0.5031793881766626,567.3988461033916,15.847322712755147,31.06018176838368
206,0.003781471760474385,-160.90384615384616,0.25097730797877993,0.4919064845752258,664.3763330270574,16.52970709673727,32.39763058460119
207,0.004180033051424128,-160.40899725274724,0.20678720114377783,0.4052954667056444,705.7497084029303,12.610986273790504,24.717078906158363
208,0.004301545640128317,-161.9378434065934,0.21270245129618254,0.4168891439639027,494.9151259579581,11.123347860822673,21.801361194723093
209,0.003898123845630407,-162.28193681318683,0.24056526767597905,0.47149926057615654,495.45487611234364,10.989180002430114,21.538397024390807
210,0.0041946145620686305,-162.25446428571428,0.21030839966522988,0.41219688899010615,514.3830501278054,10.682540315782555,20.937394282330946
211,0.0036939826966073683,-161.50480769230768,0.23298657149691432,0.4566452890154184,563.7232047423106,17.0843178916303,33.48464776802866
212,0.003582191114999514,-161.4759615384615,0.24213259680608562,0.47457116922308595,556.4479113543799,14.877826653133281,29.16000440837132
213,0.003951589384660251,-162.1346153846154,0.2699186309852965,0.5290307954875383,566.368479048424,20.16831363401258,39.52916835157279
214,0.004005054923690094,-161.22802197802199,0.22624251877899906,0.443427188578465,639.7439803647345,14.1098960095635,27.654888004349885
215,0.0038592398172450667,-161.27472527472528,0.2185703089145848,0.4283899335623801,643.7416321052686,12.396984989593632,24.297644096487176
216,0.004082822980460776,-161.6459478021978,0.2329899829789218,0.4566519753972869,627.0352513994496,15.772926421898303,30.914367717720896
217,0.003713424710800039,-162.22149725274724,0.24694233223472034,0.4839980774383763,554.9959633897571,16.88096520882091,33.086083833562654
218,0.003557888597258676,-161.58550824175822,0.28692379405142254,0.562360302648376,578.7725574250924,18.23648837434796,35.7428604182054
219,0.003985612909497424,-161.2513736263736,0.26752337263463255,0.5243361753865681,510.05224540139625,18.16494962665187,35.60264704922197
220,0.0039467288811120835,-161.76888736263734,0.261360881325234,0.5122579143651058,518.8217640944914,19.1813903328946,37.594834225878174
221,0.003932147370467581,-160.54292582417585,0.2837113380658587,0.5560640046147507,625.035074073723,23.466632505609777,45.99375454943209
222,0.003990473413045591,-161.9752747252747,0.24734884426812612,0.48479482638313376,490.424876890786,11.24401196622602,22.037858495540398
223,0.004180033051424128,-161.78880494505498,0.22597568136039836,0.44290419684828,488.71195138527804,10.141973597601188,19.87790298345445
224,0.003810634781763391,-161.1239697802198,0.24045245314377545,0.47127814815610475,579.727082427507,13.78399303773009,27.016129917101832
