iter,accept,e,e_std,e_err95,e_var,e_var_std,e_var_err95
36,0.018180227471566054,-272.5813717532468,0.35900757619236356,0.703641919514052,1086.7326417675729,22.98722495793913,45.054133022080954
37,0.016710411198600176,-274.87256493506493,0.3603876299134379,0.7063467751040882,1076.4538629976416,24.465679146197623,47.95184998386
38,0.015538057742782153,-276.4592126623376,0.3549014434726228,0.6955940472676185,1060.194348242916,20.282511512648462,39.752992080809996
39,0.014390201224846895,-278.9080762987013,0.32944308806810996,0.6456965875691527,1080.2143508501986,17.52196910795133,34.34242838980802
40,0.013658792650918634,-281.804788961039,0.334274462580689,0.6551659076096324,914.7344124931012,22.919970489071854,44.92231668530172
41,0.012750656167979003,-283.0487012987013,0.3098699261319391,0.6073338951106876,896.4450626571231,21.322264887553164,41.79087124842719
42,0.011651793525809273,-284.56554383116884,0.3312107634935972,0.6491611677394642,910.9082647160532,20.2041151958566,39.59933812337735
43,0.011076115485564305,-286.41112012987014,0.30347800777432615,0.5948059653376457,855.6899730863541,15.790336682629574,30.94849120171564
44,0.010054243219597551,-287.3224431818182,0.32068873871394804,0.6285383781269139,884.7512042153649,15.803871997597442,30.975019931572067
45,0.009354330708661417,-289.08441558441564,0.30544535454882826,0.598661894160771,901.8437052458032,16.699413569036373,32.73024915825078
46,0.008820647419072616,-290.5154220779221,0.2816095584131234,0.5519445921919505,872.1539940553952,17.607767232046918,34.510589622976475
47,0.00815398075240595,-291.14529220779224,0.2898577664018031,0.5681107827867582,873.5146075602719,12.409080008290667,24.321349897525703
48,0.0077917760279965,-292.5722402597403,0.2534882584515401,0.49682785706879956,889.7342842322512,12.39565095055929,24.295029428025895
49,0.007011373578302713,-293.47747564935065,0.2758835736974753,0.5407218683732533,886.5917209975339,13.877766302650082,27.199922139057747
50,0.006598425196850393,-295.07893668831167,0.2872209017796393,0.5629426230952094,925.78756162918,14.989739675181692,29.379349900987243
51,0.006180227471566054,-295.6986607142857,0.31053127416883736,0.6086301134442544,916.3162923203168,16.01148557305489,31.381935062170253
52,0.005653543307086614,-296.7538555194805,0.28227423844764865,0.5532473411208628,925.1153929736596,12.951494366920713,25.384462505137986
53,0.005266841644794401,-298.07589285714283,0.27070837387452157,0.5305786631074659,935.6955391112385,13.252709202277071,25.97483273404561
54,0.005156605424321959,-298.18364448051943,0.2773947491311511,0.5436837177975796,916.8610245685884,13.374986789503822,26.214492401126495
55,0.0044444444444444444,-298.40848214285717,0.27173445543485913,0.5325897460109282,932.4183986555403,14.047802382058347,27.53318673077034
56,0.0041032370953630794,-300.4845779220779,0.253888650212379,0.49761261049975036,929.630688801708,12.408221426157635,24.31966710746719
57,0.0037567804024496937,-301.0146103896104,0.25888560708821867,0.5074064660086959,934.5825259181378,15.083560874059055,29.563236071773247
58,0.0035555555555555557,-301.5200892857143,0.24945462067824248,0.4889220723064559,948.0562345845963,15.743004108051707,30.855721060247465
59,0.003289588801399825,-301.9707792207792,0.24400265591341924,0.478236417722421,954.0406390787033,12.269960319225754,24.048680317418064
60,0.003056867891513561,-303.1574675324676,0.24910919351123154,0.4882450474998327,986.1132052113719,14.211892484969294,27.854797422695267
61,0.00279090113735783,-303.3585633116883,0.24097560554710193,0.4723035080250502,972.9895353123401,16.0931661877297,31.542026125167975
62,0.0025826771653543307,-304.1306818181818,0.23112036100178848,0.45298758365740105,969.4236867253625,15.017728446228483,29.434206884210493
63,0.0022537182852143483,-304.4703733766234,0.2184795838191244,0.4282121156427838,949.3766959089861,11.554567157675056,22.646535485992448
64,0.002041994750656168,-305.4764610389611,0.1985461026488737,0.3891432104625851,963.894747949353,11.717642219236959,22.96615673343043
65,0.001973753280839895,-305.4835633116883,0.1976751352762793,0.3874361457805906,951.3420934984098,10.170167745210135,19.933162497342792
66,0.0016937882764654418,-305.8845373376624,0.19574397886562098,0.38365114876718664,1025.6571332788092,13.518064155381547,26.494918885249696
67,0.0016360454943132108,-306.30418019480516,0.19307096180942881,0.3784121316069887,986.0857860296547,10.694240120026906,20.96032547727604
68,0.0014488188976377952,-307.130073051948,0.19001125383195652,0.3724152141679331,988.8970116833716,12.713067419588313,24.917154275422654
69,0.0013035870516185477,-307.31006493506493,0.1932593701683624,0.3787814052048848,963.3635697120062,11.026568813556526,21.611677747623347
70,0.0012615923009623798,-307.5637175324675,0.20119550915539347,0.3943359517957699,986.5953270006718,12.171062927085853,23.854844990658922
71,0.0010166229221347332,-308.44135551948057,0.16922913992778568,0.3316830193931492,981.2452010402185,9.047603596644025,17.732977195817348
72,0.0009868766404199476,-308.3080357142858,0.18976494756567958,0.37193246275686376,1000.8914392325959,10.242212283425689,20.074367197528098
73,0.0008801399825021872,-308.794237012987,0.1660068087948632,0.325367366426359,995.3911730477314,10.603043282907844,20.781582961018714
74,0.0007874015748031496,-309.07853084415586,0.17201015979082443,0.33713371816499565,992.6646980853814,11.644323746816019,22.822455168083895
75,0.0008696412948381452,-309.3252840909091,0.17507243499438935,0.34313566727473294,991.6292011098291,10.891864219886829,21.347661595478638
76,0.0007699037620297463,-309.3924512987013,0.161733485033624,0.31699180576005087,971.5813834242681,8.45305669882566,16.56768668897334
77,0.0006544181977252843,-309.95028409090907,0.16291957946647884,0.31931650813070983,1004.126712729079,8.108050184778575,15.891486347009337
78,0.0006614173228346457,-309.94642857142856,0.1671000929600644,0.32751016401502125,1001.7860911416257,11.638803493838429,22.81163567106227
79,0.0006911636045494313,-310.3323863636364,0.16172268235216003,0.31697063289344507,999.6850760353534,12.451028236810538,24.403566914639907
80,0.0006229221347331584,-310.588474025974,0.1587529629495063,0.31115008982005393,1000.8109948717616,11.796391668738961,23.12050281825671
81,0.00048293963254593175,-311.163961038961,0.1420572704688837,0.2784271338610774,985.7475067240455,7.613109716980696,14.921420855634087
82,0.0005336832895888014,-311.08989448051943,0.14592063459945356,0.2859991884161583,994.5963464694643,8.832236697964364,17.310865830943126
83,0.0004199475065616798,-311.05032467532465,0.15847548010267667,0.3106062334339402,987.6027298899902,9.768247731927033,19.145413746642053
84,0.00048293963254593175,-311.4667207792208,0.13348586197107054,0.2616274819085831,1006.648289120969,11.664993306330212,22.862966760308023
85,0.0005284339457567804,-311.55316558441564,0.14601922675912699,0.2861924254982762,995.9936570023384,11.314978622624137,22.176950586183935
86,0.0004706911636045494,-311.62601461038963,0.14294167557560664,0.28016053601799773,1002.1734467455619,12.548960915578819,24.59551143793527
87,0.00038495188101487316,-311.95616883116884,0.12252859760338407,0.24015163837883355,982.4526245582591,7.67593798424397,15.044561996681162
88,0.0003447069116360455,-312.3291396103896,0.11186214683598963,0.21924577903187084,985.9598575101224,8.378672774298888,16.421896875872118
89,0.00032545931758530186,-310.5296266233766,0.15461006104518363,0.3030301512960991,1395.523068612207,21.092438317437377,41.34041944830987
90,0.0003622047244094488,-311.0115665584416,0.14489009208195253,0.283979362197319,1353.7949327046579,20.070998345842973,39.338433891615225
91,0.0003482064741907262,-310.8987418831169,0.14845603051734585,0.29096847310177704,1346.9633674991342,22.105033971188643,43.32507046056415
92,0.00034120734908136484,-310.9602272727273,0.15664609327880838,0.3070207011453662,1329.9424345110433,20.027718761353125,39.253607464749265
93,0.0003027121609798775,-310.86302759740266,0.18035664687979933,0.353492532256815,1386.5345699817167,28.319989383470013,55.50615923415791
94,0.00028171478565179353,-311.30783279220776,0.14466950888358568,0.28354702707292534,1278.3756837667827,20.297719020466513,39.78279824842799
95,0.00032195975503062117,-311.61262175324674,0.15529844496066006,0.3043793589779696,1303.2817667160512,19.919293172314834,39.04109721523167
96,0.0002869641294838145,-311.645900974026,0.16518937957806343,0.3237652346015206,1272.226972056415,20.246278036497582,39.681975772519586
97,0.00034120734908136484,-311.9500811688312,0.1600301147451389,0.3136532613422845,1297.779988353305,27.377739600824988,53.659383595732976
98,0.00023622047244094488,-311.90259740259745,0.14051178070971698,0.2753980295946352,1254.096874092441,17.002920291928124,33.32511140418438
99,0.00025021872265966754,-312.47382305194805,0.1366978282785388,0.26792282019077696,1214.6035279879961,14.316171793343889,28.05918111144222
100,0.00024321959755030622,-312.5097402597403,0.14879329355044738,0.2916294964999728,1222.555129575719,19.426469586345952,38.07518073600079
101,0.0002607174103237095,-312.6716720779221,0.14311703761887418,0.2805042393070574,1209.753402094908,17.997972314037035,35.27537753026161
102,0.00020822397200349955,-312.8421266233766,0.13744703349052798,0.26939123542330545,1232.5846539474512,15.847147149832438,31.059837671378144
103,0.00021872265966754156,-313.2355925324676,0.13690612015445125,0.2683310647658377,1231.5772593390625,17.330239800490208,33.96664585240342
104,0.00022922134733158354,-312.97240259740255,0.14773481176437916,0.28955491032098746,1220.7444325255162,17.595147488976192,34.4858553810637
105,0.00019597550306211722,-313.47625811688306,0.15408291240040137,0.30199695893782674,1184.5649895334438,19.860844085110045,38.926539109381046
106,0.00016797900262467192,-313.27922077922074,0.1553927150223735,0.3045641249037483,1200.1291221540698,21.376225348414998,41.896631808305564
107,0.00016447944006999125,-313.893262987013,0.14375686266293614,0.2817582733498256,1171.2556915711664,17.444328335388946,34.190255271853886
108,0.00019247594050743658,-313.96895292207785,0.13525836374538885,0.2651015215487803,1180.3002098450997,13.172000893997035,25.816647356563582
109,0.0001714785651793526,-314.1960227272727,0.12679655650019012,0.2485166841040707,1177.6133648718915,14.464370484109436,28.349645207898682
110,0.00018197725284339457,-314.0771103896104,0.14677759559643783,0.287678801106403,1182.363717902976,16.755261840496903,32.83970975891223
111,0.00016622922134733157,-313.9510957792208,0.14187294194514471,0.2780658565932256,1174.7688409093405,15.750957265504482,30.87130896241828
112,0.00014873140857392825,-314.0403814935065,0.14858070257649428,0.2912128258475864,1168.5511292528652,14.584690476196723,28.58546805900991
113,0.0001347331583552056,-314.1621347402597,0.1271328854620545,0.24917587675628267,1143.4535967379275,10.59357553883959,20.763026523630092
114,0.00011198600174978128,-314.36952110389615,0.12800203321011053,0.2508793750397166,1162.7230623684507,16.284799095663537,31.917619722970976
115,0.0001942257217847769,-314.89874188311694,0.12347881290663279,0.24201402615075984,1088.2101306510672,12.160236539413907,23.833625660739237
116,0.00010673665791776029,-314.6499594155844,0.14576850854686982,0.2857010268319839,1113.5361856550041,17.354927243064036,34.01503235071852
117,0.00011023622047244094,-314.67471590909093,0.14215633510264106,0.2786212969753835,1106.6552058393654,14.223733303866945,27.878005001282126
118,0.00011723534558180228,-314.8747970779221,0.1312148121432544,0.2571763060389676,1088.289137427258,11.055672201150642,21.668719339135922
119,0.00010848643919510061,-315.1446834415584,0.1255551480188973,0.24608356819063423,1101.382255303388,12.081123808289517,23.678567557016834
120,0.00012773403324584426,-315.40056818181813,0.11787353413704109,0.23102788163905313,1086.1411719673931,13.692461302444965,26.836731012500533
121,9.798775153105861e-05,-315.14285714285717,0.16213745529788728,0.3177835729288321,1089.1679035649663,24.022309376599747,47.08286120361434
122,0.0001294838145231846,-315.02069805194805,0.1263742174534173,0.247688914783131,1111.676554604237,11.022161589735404,21.60303974766214
123,9.273840769903762e-05,-315.3045860389611,0.13766350023183374,0.26981550244011554,1107.0407508637716,17.91425072109315,35.111286223363265
124,8.923884514435695e-05,-315.6517857142857,0.11359206069975046,0.2226363479011986,1057.2115972339348,12.288915800460092,24.08583237794699
125,6.299212598425197e-05,-315.57467532467535,0.11132619456615488,0.21819533188556223,1050.182822532113,6.7907088922177135,13.309544858242607
126,9.448818897637796e-05,-315.0872564935065,0.1340209964577819,0.26267632622942266,1077.7870455817908,13.857738902064243,27.160669155205547
127,7.699037620297462e-05,-315.55580357142856,0.13757754161178318,0.26964702664065565,1095.3977498213574,18.058315730503843,35.39364845324065
128,7.699037620297462e-05,-315.80884740259734,0.11757794202928049,0.23044853175372806,1056.0803531233998,13.126335948647336,25.727145708322183
129,6.649168853893263e-05,-315.815137987013,0.13072312679210601,0.2562126204589908,1068.0787076472477,14.004414856201452,27.448148742712526
130,7.349081364829397e-05,-316.2051542207792,0.09454218413241411,0.18529927591928583,1014.4059655379587,10.584675890041863,20.745583532511493
131,4.199475065616798e-05,-316.1028814935065,0.11179827936565982,0.21912060109024073,1005.9886063150141,9.049284189022407,17.73627109635167
132,6.299212598425197e-05,-315.77637987012986,0.10593922583217531,0.20763706718111896,1054.4654266163407,12.82888507157857,25.14415270209755
133,9.098862642169729e-05,-316.18648538961037,0.1121327558913729,0.21977616303431247,1012.522853291813,16.113108216467413,31.581111783272554
134,7.699037620297462e-05,-315.9646915584416,0.12469203744951232,0.24439190255996382,1050.0425984704605,17.716044400052642,34.72280897261569
135,5.94925634295713e-05,-316.044237012987,0.11515559527152176,0.2257008193504536,1013.3137899413276,10.209395673588222,20.01004782415196
136,3.499562554680665e-05,-316.41619318181813,0.0952328003674531,0.1866528588671009,1024.3040828514643,12.112766466346965,23.74058602718455
137,4.549431321084864e-05,-315.9746347402597,0.131520919291613,0.25777626502516066,1020.1178965614802,12.768927306891014,25.026637642716413
138,4.199475065616798e-05,-316.21489448051943,0.10374413146681413,0.20333476128234423,995.593444345365,8.961184419843422,17.563598721714566
139,6.299212598425197e-05,-316.33624188311694,0.10163863360991575,0.19920806131329713,998.4397018104274,9.852548306400314,19.31063983648572
140,5.4243219597550304e-05,-316.4898538961039,0.0959782306080844,0.18811387529172527,991.6050109880127,10.648805999016968,20.871276236427327
141,5.774278215223097e-05,-316.75689935064935,0.06310113794083157,0.12367595774752382,983.6901319858961,9.373907229326747,18.372520563900068
142,2.099737532808399e-05,-316.6799918831169,0.1016105017711392,0.19915292392247622,983.1885878544534,11.151041710221932,21.855640142138917
143,3.1496062992125985e-05,-316.4762581168831,0.11106507867532954,0.21768355414375348,988.5443064016407,11.00029343059691,21.5601789433425
144,3.499562554680665e-05,-316.28429383116884,0.11858320148665981,0.23241880408530982,1003.1602675758307,11.368784200029367,22.28240758006557
145,3.1496062992125985e-05,-316.61221590909093,0.09596142553146803,0.18808093794679975,965.8524817777128,7.093790500256384,13.903573894374887
146,5.774278215223097e-05,-316.2621753246753,0.10836335721918966,0.2123882773934602,1001.1463619073235,13.870806655506376,27.186281481310978
147,5.074365704286964e-05,-316.7824675324676,0.07413341445569219,0.1452988223841377,964.4169752425396,5.711689409326188,11.194705533158183
148,3.1496062992125985e-05,-316.45353084415586,0.11125072220245377,0.21804740877087994,1023.9948084295823,16.69479961050615,32.72120596570537
149,3.1496062992125985e-05,-316.53794642857144,0.1075056743051996,0.21070724977188432,988.6067413455675,9.058900499260046,17.755118718081604
150,2.099737532808399e-05,-316.6789772727273,0.08248455311147584,0.16166675337937392,975.3766530896675,8.214997003847076,16.101098260644722
151,2.4496937882764653e-05,-315.70596590909093,0.11039136001025796,0.21636308982450075,1191.864895429246,19.362058948123966,37.948938204864454
152,4.549431321084864e-05,-315.6241883116883,0.10741826345223197,0.21053592764820983,1169.5722733185896,14.225451113087066,27.881371845485873
153,3.499562554680665e-05,-315.5146103896104,0.140219134868128,0.2748244542848954,1132.273342479199,19.660807132567495,38.5344738868205
154,1.7497812773403324e-05,-315.8624188311688,0.11877775513344192,0.2328001222260637,1134.2870801052095,13.986190824495287,27.412430296915325
155,2.099737532808399e-05,-316.1885146103896,0.09639811732723928,0.18893683813885553,1099.2615850059033,15.921208983514159,31.204996198023316
156,1.7497812773403324e-05,-316.22260551948057,0.11392616749160098,0.22329118518021582,1094.8952681708902,16.210698645072366,31.77238550857409
157,1.5748031496062993e-05,-316.90665584415586,0.08848102912375165,0.17341963039759284,935.8119392320967,9.28739076282301,18.20295140548308
158,1.2248468941382327e-05,-316.47260551948057,0.12953695710152055,0.2538877705858903,1029.4252336038091,22.294897747177405,43.6971966234709
159,3.1496062992125985e-05,-316.94399350649354,0.08215651209465825,0.16102380480095954,940.868659172995,11.800797171706563,23.129137445406997
160,1.7497812773403324e-05,-316.8277191558442,0.12750584797205203,0.24990686984346147,955.9423445959635,21.611159170460386,42.357093638264864
161,6.99912510936133e-06,-316.5645292207792,0.12892686104236406,0.2526920042828337,1001.8233544776904,20.497356904623466,40.174081311325395
162,1.0498687664041995e-05,-316.4153814935066,0.0815534356896711,0.15984179676725882,1056.8754024297382,14.642827464587693,28.699414462425832
163,1.399825021872266e-05,-317.0892857142857,0.10284787731811865,0.20157813542990646,933.4473883484151,16.730066313090663,32.79032743262451
164,1.7497812773403324e-05,-317.0978084415584,0.11154976528699022,0.21863352244639717,899.8613813359468,12.386534950289226,24.277162395813512
165,1.399825021872266e-05,-317.0765016233766,0.1018346457051519,0.19959223796049422,894.9573786378457,10.223589185023176,20.037866595378627
166,1.399825021872266e-05,-317.20251623376623,0.12158015680293746,0.23829272856848988,904.1627743984287,19.189745849932333,37.61121073834434
167,6.99912510936133e-06,-316.41172889610385,0.10229838648789066,0.2005011531928246,1051.260082793081,15.744980982781561,30.859595663519926
168,2.099737532808399e-05,-317.2534496753247,0.08390184966175969,0.16444460357334312,901.222715317899,9.155585360154149,17.94461756328431
169,1.7497812773403324e-05,-316.7382305194805,0.1367641328146029,0.26805277469347427,966.4947960780479,22.32775611065843,43.76159783248464
170,1.399825021872266e-05,-317.4835633116883,0.08584864784998855,0.1682602579074395,852.4589490030448,12.064606692154111,23.646194604262973
171,3.499562554680665e-06,-316.6816152597403,0.10547071778060184,0.2067188082735679,1040.5525560565807,20.008656049977535,39.21624523700543
172,3.499562554680665e-06,-316.36830357142856,0.13068418138340773,0.256136288860579,1038.5680865238658,19.373337018438765,37.97104281649657
173,3.499562554680665e-06,-317.09862012987014,0.12637202967315692,0.24768462681261458,934.396989374262,22.14879658619563,43.410843609847134
174,6.99912510936133e-06,-316.97869318181813,0.13395790114511238,0.26255266168899716,972.5908886917277,21.363708675568347,41.872099580319855
175,1.399825021872266e-05,-316.7073863636364,0.12804330284446877,0.25096026203671384,959.2966868820491,17.169309457933938,33.65122817697344
176,1.0498687664041995e-05,-317.6339285714285,0.08418500777196522,0.16499958327127637,835.364382460696,8.836768611041121,17.319748217354636
177,3.499562554680665e-06,-317.9886363636364,0.0743606681905756,0.1457442315198614,786.499078281858,10.541532813394927,20.661024656101247
178,0.0,-316.4799107142857,0.10887972330528108,0.21340033632503727,1052.6089734029706,15.195090438630203,29.78183000154413
179,3.499562554680665e-06,-317.6933847402598,0.098337042340052,0.1927370613326923,823.9068607117157,12.723546089795141,24.93769209163391
180,0.0,-317.2112418831169,0.15983004132619866,0.3132611246468978,899.5994531093282,25.329434459802684,49.64477928998102
181,6.99912510936133e-06,-317.74127435064935,0.08278132440941362,0.16224841443497715,829.22041967523,11.641347592596052,22.816622013000323
182,6.99912510936133e-06,-316.8678977272727,0.13283732867121742,0.2603563799980961,999.1309516557368,21.77603609967102,42.68024648139927
183,0.0,-317.6919642857143,0.10459962733680847,0.20501150237645588,823.3815898786527,11.74316909333199,23.016188487294578
184,6.99912510936133e-06,-317.82954545454544,0.1048600416177331,0.20552190498812806,795.5529326442789,8.611042894951868,16.877333943435186
185,0.0,-318.04220779220776,0.0805031989353373,0.15778337055352434,769.4089543673108,6.5772525426394415,12.891178100797802
186,0.0,-316.9395292207792,0.16189887843987028,0.31731597087957397,967.2212008770449,28.122254943193663,55.118606852713086
187,0.0,-316.90077110389615,0.078602472171998,0.15405801455292792,1027.0546993940127,14.055608577072737,27.548486591854843
188,1.399825021872266e-05,-317.95982142857144,0.09215533107949946,0.18062112989918364,803.5146575801821,14.126046368263431,27.686542125739155
189,1.399825021872266e-05,-318.00101461038963,0.10683320423548062,0.20938923265455398,783.8328026094783,10.532848715913273,20.64400413779897
190,0.0,-317.18425324675326,0.1545103325097507,0.3028346869584196,937.3808238739282,25.019684388614625,49.03768030624371
191,0.0,-316.83887987012986,0.11541633368857517,0.22621185725726425,1013.7013313235218,15.903388565825498,31.17006882116408
192,0.0,-317.9415584415584,0.11131877909921048,0.21818079783742267,808.5834913712661,14.83469812770179,29.07547405181928
193,0.0,-318.0813717532468,0.09772602110962113,0.19153948172725846,788.5599605851193,13.495313095272053,26.450327626824983
194,3.499562554680665e-06,-318.20454545454544,0.0704840869778361,0.13814627195974738,772.2089847240669,7.095799328765572,13.90751112590401
195,0.0,-318.2806412337663,0.06081186323003058,0.11918906176363553,763.1574423166743,5.512194605744767,10.803702903035706
196,1.399825021872266e-05,-317.2922077922079,0.2130577087569476,0.4175854357922414,918.7938658718901,36.138194638254284,70.82955995727689
197,0.0,-317.40239448051943,0.16785355869389199,0.32898692971690835,920.7095299805089,28.392862702135165,55.648988314175526
198,0.0,-318.1883116883117,0.09558234042237514,0.18733794478590224,782.1893766198835,9.382420400989446,18.389206073753165
199,3.499562554680665e-06,-316.916599025974,0.10106184029444162,0.19807756718844438,1020.9804909775539,15.194072060555076,29.779834017194236
200,3.499562554680665e-06,-318.23336038961037,0.08160041510946141,0.15993387473806242,771.3197414997588,7.076668460063674,13.870015312255326
201,0.0,-318.5476866883117,0.047841455649765434,0.09376753004151055,737.9484197707887,1.3073781302344254,2.56241404943479
202,0.0,-316.95819805194805,0.08271470207907673,0.16211783706695074,1022.8546690422464,12.62139999737971,24.737489429338165
203,0.0,-317.26237824675326,0.08675775175449016,0.1700420688184674,956.4007524481011,10.721112502549207,21.012994379198535
204,0.0,-318.0710227272727,0.08817990289623452,0.17282943383685886,766.9608951213623,4.136792361616566,8.107964040288865
205,0.0,-317.16355519480516,0.12671224772925552,0.24835144194945805,961.1339647590173,17.4932932661081,34.28622477256893
206,0.0,-318.07447240259745,0.15569826877250525,0.30516299924934764,816.2160672581664,26.1626720795792,51.27789501530687
207,0.0,-317.1998782467532,0.07745576611493897,0.1518105119802383,973.6690655847649,10.902197479008269,21.36791441119958
208,0.0,-318.1444805194805,0.14096354194446448,0.2762834653443516,799.4466619394591,21.96325699261761,43.04719268872801
209,0.0,-317.1661931818182,0.09800089987690229,0.19207823421124431,997.747210831127,15.979025603046926,31.318314690015395
210,0.0,-318.1779626623376,0.09684268058253179,0.1898081661080787,786.9772602310278,9.02530056454302,17.689264056153338
211,3.499562554680665e-06,-318.08482142857144,0.11508509632165656,0.2255626439477699,802.447372767093,14.62485638324291,28.66419179022682
212,0.0,-318.2278814935065,0.13293549809694563,0.26054878853690633,768.8920652424498,19.132771006909653,37.49954209799507
213,0.0,-318.6049107142857,0.0566726542365603,0.1110763612119495,741.3126566552828,2.4367780519420172,4.775997220124027
214,0.0,-317.6661931818182,0.16440171975018794,0.32222144970681565,879.4080962219599,26.35986951228253,51.66439488124916
215,0.0,-317.6231737012987,0.1549522024811724,0.3037007361882559,895.8742766249734,26.175761648990992,51.30355009992712
216,0.0,-318.12804383116884,0.13517769342773653,0.26494341063156035,824.5826340866925,19.915401215589316,39.033469120220275
217,0.0,-318.34517045454544,0.08818133714958633,0.1728322449217731,760.9247258523195,6.604830952961313,12.945230791779538
218,0.0,-318.22869318181813,0.1294908561169696,0.25379741431651853,781.5056791073561,15.104420894744162,29.604120961032816
219,0.0,-316.9780844155844,0.12123786119807799,0.23762184151089893,1012.5993574382659,19.483408317491772,38.186778598372
220,0.0,-318.4707792207792,0.07629466639385697,0.14953479834445807,755.6882700840619,6.292924632336123,12.333905636803763
221,0.0,-318.5353084415584,0.0600765229654349,0.11774782132864585,738.1623100525849,1.0524689171255137,2.0628011724138777
222,0.0,-318.4760551948052,0.07506860593721205,0.1471317640065653,741.9657424468639,1.2339486498859331,2.4184949125482538
